,filename,label_text,label,0.00 hz,86.13 hz,172.27 hz,258.40 hz,344.53 hz,430.66 hz,516.80 hz,602.93 hz,689.06 hz,775.20 hz,861.33 hz,947.46 hz,1033.59 hz,1119.73 hz,1205.86 hz,1291.99 hz,1378.12 hz,1464.26 hz,1550.39 hz,1636.52 hz,1722.66 hz,1808.79 hz,1894.92 hz,1981.05 hz,2067.19 hz,2153.32 hz,2239.45 hz,2325.59 hz,2411.72 hz,2497.85 hz,2583.98 hz,2670.12 hz,2756.25 hz,2842.38 hz,2928.52 hz,3014.65 hz,3100.78 hz,3186.91 hz,3273.05 hz,3359.18 hz,3445.31 hz,3531.45 hz,3617.58 hz,3703.71 hz,3789.84 hz,3875.98 hz,3962.11 hz,4048.24 hz,4134.38 hz,4220.51 hz,4306.64 hz,4392.77 hz,4478.91 hz,4565.04 hz,4651.17 hz,4737.30 hz,4823.44 hz,4909.57 hz,4995.70 hz,5081.84 hz,5167.97 hz,5254.10 hz,5340.23 hz,5426.37 hz,5512.50 hz,5598.63 hz,5684.77 hz,5770.90 hz,5857.03 hz,5943.16 hz,6029.30 hz,6115.43 hz,6201.56 hz,6287.70 hz,6373.83 hz,6459.96 hz,6546.09 hz,6632.23 hz,6718.36 hz,6804.49 hz,6890.62 hz,6976.76 hz,7062.89 hz,7149.02 hz,7235.16 hz,7321.29 hz,7407.42 hz,7493.55 hz,7579.69 hz,7665.82 hz,7751.95 hz,7838.09 hz,7924.22 hz,8010.35 hz,8096.48 hz,8182.62 hz,8268.75 hz,8354.88 hz,8441.02 hz,8527.15 hz,8613.28 hz,8699.41 hz,8785.55 hz,8871.68 hz,8957.81 hz,9043.95 hz,9130.08 hz,9216.21 hz,9302.34 hz,9388.48 hz,9474.61 hz,9560.74 hz,9646.88 hz,9733.01 hz,9819.14 hz,9905.27 hz,9991.41 hz,10077.54 hz,10163.67 hz,10249.80 hz,10335.94 hz,10422.07 hz,10508.20 hz,10594.34 hz,10680.47 hz,10766.60 hz,10852.73 hz,10938.87 hz,11025.00 hz
108,VeloRim.wav,snare,0,0.029219532,0.09883377,1.2813891,1.2597125,0.20062274,0.30605033,0.39086613,0.26690868,0.23517783,0.099023566,0.066360414,0.07297475,0.019243227,0.047267742,0.10577416,0.068829924,0.11422698,0.08001011,0.02690819,0.023016946,0.032148685,0.024587171,0.019009145,0.030521234,0.053493455,0.033663947,0.011274796,0.024937611,0.013553175,0.009583057,0.017887296,0.012093916,0.00781264,0.0064305025,0.005718445,0.005843117,0.0040487726,0.0025409572,0.0032952337,0.0031193874,0.003455734,0.004791948,0.004016219,0.0023567365,0.0021688642,0.002359567,0.003079808,0.0035975138,0.0028950332,0.0029136015,0.0038270708,0.006039649,0.0024848566,0.0018904208,0.0016599736,0.002664844,0.0043814136,0.0023626944,0.0010246243,0.0017417873,0.0037550672,0.00317506,0.002899903,0.0014131147,0.0018617912,0.001821728,0.001418032,0.0009850694,0.0011402329,0.0012283672,0.0011251634,0.00083555636,0.0008050569,0.0014795212,0.0012299271,0.0011683403,0.0021413795,0.0014503686,0.00286535,0.0021607967,0.0009443449,0.0015746342,0.0013354205,0.0007173744,0.000891012,0.0012357276,0.0014233934,0.000568557,0.00048802703,0.0007949477,0.00086914125,0.000613283,0.0005658482,0.00053806824,0.0009794667,0.00086270843,0.00076939084,0.00068167114,0.0004905533,0.00055832596,0.00047674807,0.0004718265,0.00048944436,0.00043357958,0.00021065368,0.00017056332,0.00024083933,0.0003169787,0.00026995575,0.0002928346,0.00021419405,0.0002148584,0.00024542556,0.00020828626,0.00013609396,0.0001552054,0.00018248412,0.00015012632,0.00014948327,0.00011815626,6.69497e-05,4.8509577e-05,1.34192815e-05,1.029776e-05,4.773829e-06,7.730336e-07,1.2225595e-07,1.2296967e-08,8.025265e-10
109,Vintage.wav,snare,0,0.09414543,0.18157314,3.3311095,2.6445856,0.25155565,0.17970644,0.19722809,0.07178762,0.082817465,0.08526605,0.078307144,0.097759806,0.041527107,0.027814377,0.024434665,0.01889595,0.029348142,0.0412725,0.038211547,0.025522934,0.015844537,0.016669286,0.021231122,0.01491142,0.00978186,0.00850398,0.007910295,0.011547618,0.007177474,0.009560019,0.010620097,0.003427643,0.005970016,0.0075023505,0.007431352,0.008773503,0.0092831515,0.005667268,0.005380855,0.0068758396,0.01410487,0.008058374,0.006830835,0.0051171603,0.00619926,0.011350553,0.008188336,0.008892382,0.01151714,0.008530186,0.008961609,0.009709889,0.013633421,0.01575562,0.007054766,0.003978274,0.0049388544,0.005503191,0.017243955,0.026197318,0.015328619,0.010473403,0.009621686,0.012509539,0.010829478,0.013830803,0.006804738,0.0068314774,0.007938839,0.0069496804,0.005135463,0.0057087555,0.0037792064,0.0046443106,0.0060282056,0.006629646,0.006859486,0.0054931473,0.0052037695,0.004080474,0.0038180067,0.004681807,0.0033979844,0.004665562,0.0056064045,0.0027152854,0.0024131744,0.003246294,0.0023616129,0.0018459271,0.0018581479,0.0019266179,0.0014764209,0.0014294205,0.0017345827,0.0021050505,0.0022862705,0.0029437423,0.002500866,0.0017885292,0.003231091,0.0028424996,0.0014194733,0.0015373494,0.0014552285,0.0023565341,0.0027801956,0.0024030977,0.0017928176,0.0016931858,0.0010790519,0.0014557603,0.0018914883,0.0012188153,0.0008810432,0.0007501308,0.0005640054,0.0006474921,0.00038789157,0.00032438742,0.0005371959,0.0003764748,0.00015017646,3.9770795e-05,1.2941977e-05,3.1266165e-06,4.347531e-07,4.916925e-08,1.892388e-09
110,WarmRoom.wav,snare,0,0.19463538,6.3628583,27.077494,12.153985,2.1759977,1.1386013,0.7518214,0.29513848,0.27174073,0.16019069,0.10305982,0.16833283,0.1550518,0.122976765,0.15857898,0.05687051,0.035867583,0.050380595,0.031322643,0.047665346,0.033315413,0.032328896,0.028714936,0.024347072,0.01827117,0.016533881,0.0411664,0.03647981,0.02454965,0.025733475,0.023107894,0.017611746,0.01578465,0.014904582,0.019091783,0.025156593,0.018594326,0.010226328,0.01351617,0.013415079,0.011687584,0.018094102,0.01775376,0.014724905,0.018985426,0.01680356,0.009903572,0.008795988,0.012305776,0.009838303,0.010495154,0.015328415,0.014565633,0.018095164,0.021877795,0.021419376,0.014121826,0.014591227,0.012218624,0.006127951,0.0063429726,0.010474408,0.012288742,0.015181397,0.014558947,0.018348482,0.014328571,0.01322851,0.011396688,0.018128196,0.018394599,0.013241463,0.00862017,0.009256053,0.011047537,0.0089225955,0.012071941,0.01222655,0.010969521,0.013369638,0.00939883,0.014955045,0.0106489565,0.00872487,0.006371763,0.006344621,0.0042390367,0.0056575127,0.0063681314,0.0052771633,0.0042309985,0.004440542,0.004861169,0.0035027787,0.003783133,0.0023960061,0.0024604306,0.004179202,0.0028291869,0.0016493862,0.0014961737,0.0021700114,0.0020243314,0.0016920405,0.0018088489,0.0020296932,0.0014574899,0.0017821025,0.0012032655,0.001754372,0.0013413144,0.0015934122,0.002182581,0.0016753643,0.0011748892,0.0011025358,0.0013438624,0.00090180716,0.0008327332,0.00097341556,0.00052141404,0.00027689303,0.00017066507,8.357793e-05,2.5322268e-05,4.3709965e-06,1.5486858e-06,1.5640653e-07,2.109214e-08
111,Weasel.wav,snare,0,0.09205076,0.3154634,3.2432811,2.4432337,0.27330086,0.34980702,1.0719405,1.9353007,0.7782636,0.12519361,0.06647645,0.09061893,0.035183292,0.016726766,0.010430513,0.006555842,0.01701078,0.024361078,0.035676938,0.03734377,0.022261964,0.017337726,0.017669844,0.012767366,0.01046292,0.015675798,0.007964526,0.008764078,0.0122488635,0.008800434,0.01121672,0.009524839,0.009934874,0.012920174,0.0117629515,0.015820215,0.01909318,0.024361225,0.01278118,0.013396908,0.024149492,0.02247766,0.008565838,0.0072940597,0.010365887,0.011700188,0.010530259,0.0054262076,0.011227505,0.014328976,0.011982045,0.0114686685,0.012385316,0.01380368,0.017110553,0.01279927,0.0066000097,0.005212164,0.0077087674,0.013490342,0.018219177,0.012625121,0.011228733,0.010736127,0.0075434134,0.009034837,0.013869473,0.008162098,0.0057826154,0.0061182515,0.007358131,0.0074618943,0.006604927,0.0052578845,0.004782394,0.0053762496,0.004954327,0.0036978654,0.0041404534,0.0047017448,0.0035568224,0.003617764,0.004794245,0.0034205967,0.003936349,0.0055810087,0.002908454,0.0029258232,0.0034802542,0.0031601186,0.0017023431,0.0019564938,0.0014252693,0.0015074672,0.001518299,0.0014146423,0.0014635967,0.0012471059,0.0022510986,0.002085269,0.0018794304,0.0017364736,0.0015677457,0.0013695987,0.001251746,0.00077456393,0.00048701186,0.001873994,0.0017644843,0.0010547106,0.001150271,0.0010668548,0.0012054553,0.0014087366,0.0013643175,0.0010198163,0.00067305705,0.00041269758,0.00033598946,0.00037696506,0.00022423461,0.00011229945,0.0001283596,6.801257e-05,1.3261904e-05,2.5011739e-06,5.449647e-07,6.754861e-08,4.7764206e-09
112,Wet Weasel.wav,snare,0,0.04942194,0.1282913,2.2517173,1.7423351,0.15275252,0.04855081,0.09095461,0.047204122,0.06762118,0.07120759,0.0547486,0.057570096,0.018002491,0.007803299,0.010212325,0.0058229384,0.01234389,0.016891137,0.021176822,0.016721025,0.010181224,0.012537121,0.014068384,0.010626637,0.0061209025,0.005863896,0.0039765416,0.007459654,0.0059983092,0.0052616983,0.005960385,0.0040752725,0.005621105,0.0059971567,0.005076888,0.006320505,0.007515798,0.006700292,0.0043757055,0.0038865022,0.008763335,0.007212799,0.006157338,0.00796229,0.0052913995,0.0055847117,0.0038856682,0.0048842235,0.007968971,0.008046626,0.008286704,0.00799842,0.0073499186,0.008103348,0.0073516234,0.0061483416,0.0045554237,0.0032103192,0.004849149,0.010239933,0.009084708,0.008298335,0.0073214658,0.0070395963,0.0066990633,0.011528816,0.009568729,0.0042761103,0.004207388,0.0060287374,0.0035230767,0.0033031574,0.00524956,0.0044616763,0.0034538403,0.0038184002,0.0042447345,0.004671304,0.0037380573,0.0033285494,0.0028298674,0.0031583584,0.002568915,0.002729613,0.004476378,0.0029925066,0.002138781,0.002018421,0.0023450614,0.0014465974,0.0012828024,0.0009468371,0.0011732624,0.0011307917,0.0010084296,0.0011384897,0.0011481572,0.0017277584,0.0016880643,0.0015645516,0.0014775334,0.0014107527,0.00083884277,0.0008428399,0.00074563955,0.00046061334,0.0010682287,0.0015069726,0.0009242009,0.00085002603,0.00073819485,0.00065319217,0.0008540524,0.0010231286,0.0007728523,0.00052021176,0.00040420346,0.00031253102,0.00034837556,0.0002553553,0.00017813913,0.00022817044,0.000102689846,2.7492226e-05,6.448403e-06,1.6232184e-06,3.5959934e-07,2.978583e-08,2.7604254e-09
113,WithClap.wav,snare,0,0.029294228,0.04837243,0.6748029,1.4184155,1.5283185,1.475247,1.0233648,0.80738366,0.6338236,0.62664443,0.39621714,0.36388642,0.3277869,0.24890782,0.1963153,0.12657787,0.13062894,0.17377566,0.18596956,0.1737317,0.18332314,0.14298835,0.14230923,0.11299518,0.06752458,0.034321163,0.03340636,0.057934936,0.038237438,0.027686156,0.051469706,0.05939212,0.05637068,0.06387971,0.0702016,0.044992227,0.026511772,0.019501634,0.022797346,0.032645542,0.028238555,0.021582382,0.035226177,0.033826392,0.016492572,0.010965636,0.012056628,0.019819042,0.016201016,0.01369671,0.009884257,0.012971656,0.012929743,0.014317018,0.016516749,0.008532538,0.008482193,0.00846486,0.0074761724,0.01015361,0.011485696,0.011181077,0.0137510775,0.013334191,0.008255506,0.0072638867,0.010832602,0.009367165,0.010486363,0.010855292,0.008139495,0.007957064,0.005156977,0.0054738736,0.007230531,0.011071427,0.012234324,0.009505991,0.0066306335,0.0050927037,0.008344165,0.0074466667,0.004465723,0.004940871,0.0066698696,0.004747906,0.005276891,0.0042210827,0.0029070568,0.0030500363,0.0036015143,0.002312937,0.0028700053,0.0029419488,0.0027475215,0.0025595385,0.0040911334,0.0034789075,0.0026633875,0.0014397303,0.0016567132,0.0015747398,0.0026835725,0.0017145666,0.0011070096,0.0016092181,0.0013977243,0.0012242778,0.0017076544,0.0012372538,0.0007882096,0.0011988246,0.00078113086,0.00060509384,0.0008467566,0.0009235108,0.000879458,0.00087132235,0.00054984033,0.00045620312,0.00026290532,0.00022877923,0.00016254559,5.2004205e-05,1.2220717e-05,2.710717e-06,1.0202451e-06,1.1796229e-07,9.042913e-09
114,Wonk.wav,snare,0,2.1297064,10.084032,5.910558,1.4639366,1.302753,0.5328606,0.4799608,0.3620061,0.28868225,0.24071312,0.2272427,0.23510338,0.1440474,0.056268696,0.0385122,0.034449223,0.017580826,0.010474292,0.004780463,0.0106048025,0.009885839,0.013130908,0.010897725,0.0052047973,0.0073802774,0.0110303,0.010130221,0.0063141817,0.0075066485,0.006268878,0.005143728,0.009477994,0.009089976,0.013462177,0.016275045,0.011010162,0.0093704425,0.007901004,0.008665854,0.007855971,0.0072110253,0.0058709644,0.008302462,0.012155638,0.012967573,0.010184238,0.009387577,0.011276309,0.00917659,0.009112238,0.007647251,0.006681153,0.012343734,0.01144107,0.011231836,0.010951712,0.006794209,0.007787619,0.0056929565,0.009485335,0.008037654,0.0074005513,0.010112556,0.012190861,0.007782038,0.0054985047,0.0067591188,0.004890289,0.006155307,0.0058650947,0.005447102,0.008074938,0.01157835,0.015241915,0.010252898,0.0069459425,0.008725589,0.008056811,0.0044111162,0.0033329062,0.007273552,0.011068413,0.010421578,0.0066683874,0.0077058426,0.009090887,0.0055437647,0.0066849543,0.008673439,0.00822048,0.008951761,0.012029945,0.014268351,0.012163295,0.007089998,0.0068845213,0.005678143,0.0030192228,0.0021841873,0.003978938,0.0051902463,0.005659796,0.004189461,0.003863774,0.0036710568,0.001621233,0.003197184,0.003810321,0.003635024,0.003380006,0.0032660114,0.0027734807,0.0019515231,0.002806795,0.0021948423,0.0013320633,0.0012858586,0.0011530636,0.0012986135,0.001062214,0.00068155123,0.00070004584,0.00027921316,0.000105420964,3.6340043e-05,7.072628e-06,1.3669415e-06,9.592279e-08,7.633682e-09
115,WoodClif.wav,snare,0,0.09868888,5.876614,23.406483,8.5971575,0.578023,0.543534,0.37133136,0.17613173,0.15368119,0.086508095,0.07163853,0.1157898,0.13040082,0.06485801,0.12890607,0.061662678,0.03579733,0.032503527,0.024933275,0.035229877,0.026989957,0.029815862,0.02253142,0.015958818,0.015740165,0.010843727,0.01710286,0.020512393,0.018047122,0.019282067,0.017341677,0.01927121,0.0103152925,0.0130596915,0.021481302,0.010667799,0.008027849,0.0065000225,0.0071440265,0.0077570183,0.008993014,0.014192816,0.008350366,0.0095903,0.017614553,0.0122292405,0.0057611875,0.006942274,0.006797766,0.0064869747,0.005974191,0.0065924902,0.009699535,0.013373603,0.016254634,0.013191646,0.008950815,0.010017807,0.01010161,0.0062240358,0.004667902,0.010194679,0.010143959,0.013531294,0.0173075,0.021449566,0.015398999,0.012249387,0.014204678,0.023540191,0.017775629,0.013795544,0.00781496,0.00646036,0.010134715,0.009965645,0.013215981,0.013941451,0.011830167,0.010404334,0.009897936,0.017828219,0.010686412,0.010756382,0.00823441,0.0073828194,0.0051654647,0.0067795548,0.007436971,0.0057732873,0.005598724,0.0050594285,0.0053305957,0.0042588003,0.003467371,0.0023116707,0.0027501131,0.0034446951,0.0029276456,0.0020662989,0.0019580866,0.002284782,0.0021844767,0.0016780538,0.0021174264,0.0026702282,0.0015245376,0.0016682942,0.0011756566,0.0017596645,0.0012892457,0.0015251685,0.0020937447,0.0014767777,0.0013227719,0.0013224853,0.0014465828,0.0011581663,0.0010669322,0.0010432898,0.0005012877,0.00034565254,0.0002364801,9.119841e-05,3.085964e-05,5.1716556e-06,1.4907993e-06,1.3479533e-07,2.0575152e-08
116,Woody.wav,snare,0,0.15230595,0.8665526,13.076722,9.173866,3.0828469,6.0925803,1.9025016,0.1645116,0.143415,0.42941916,0.87868035,0.59645116,0.18244584,0.064908676,0.01979115,0.019618785,0.0115811415,0.013582868,0.024748886,0.02366209,0.025696179,0.034817234,0.032152392,0.05791303,0.03189343,0.01148362,0.006623432,0.008033373,0.014860031,0.013586218,0.009964192,0.007911638,0.010648425,0.0073435707,0.008605662,0.005389433,0.0041410574,0.0048045935,0.0051932177,0.00675041,0.005447919,0.004801944,0.004391262,0.0045660227,0.009054115,0.0101385135,0.0039261687,0.003068265,0.005525828,0.005567648,0.007381154,0.0066073053,0.0060007996,0.0059613883,0.0026125684,0.0036149141,0.0046837204,0.0060379915,0.007967622,0.006758063,0.0030159224,0.0038833048,0.003678961,0.0018726445,0.0013144366,0.002286404,0.0031227816,0.0030509455,0.0032898278,0.0026803315,0.0014254429,0.0013098938,0.0020512664,0.0030492397,0.0036271992,0.006094565,0.005243936,0.0029702699,0.003308528,0.004492794,0.0026152479,0.0022405863,0.002086008,0.0016532087,0.0029743488,0.0019710273,0.0011639708,0.00174417,0.0008517589,0.0008527392,0.001324639,0.001104659,0.00089053536,0.0010219282,0.0012986036,0.0014855162,0.0015874164,0.0016445101,0.0014997775,0.0008620135,0.00050631893,0.0005605028,0.0011868146,0.001014609,0.0007186456,0.0005647205,0.00037706667,0.0007770818,0.00053631695,0.00038786436,0.00036572348,0.00032955306,0.0003251937,0.0005935041,0.0007055289,0.00080416317,0.00063002296,0.0004787787,0.00036329727,0.00035817074,0.00026485082,9.136013e-05,4.546474e-05,1.813845e-05,4.628356e-06,1.7612058e-06,2.3714243e-07,2.226029e-08,2.7158906e-09
117,60 Cycles.wav,kick,1,66.58286,190.06773,48.560753,0.2402316,0.008257826,0.0013909589,0.00063141837,0.00016337277,0.00020466647,9.4513875e-05,0.00011349386,4.335761e-05,5.1685765e-05,1.7248689e-05,2.224348e-05,1.602957e-05,3.3216398e-05,1.7027232e-05,2.0534248e-05,2.9364575e-05,3.064898e-05,1.3896841e-05,8.7481885e-06,1.1305464e-05,1.6899208e-05,1.4375759e-05,1.323679e-05,1.055543e-05,9.713138e-06,1.4224459e-05,8.656785e-06,7.754728e-06,1.2907132e-05,1.1869401e-05,1.0898366e-05,1.3956861e-05,1.2011627e-05,8.043563e-06,5.8221276e-06,6.0496354e-06,7.242498e-06,7.081023e-06,6.6037705e-06,7.698538e-06,6.697958e-06,5.7053517e-06,4.552408e-06,3.337868e-06,5.4352045e-06,5.950478e-06,3.170561e-06,2.2702523e-06,2.6798193e-06,2.2644203e-06,2.7971873e-06,3.4578047e-06,3.4466186e-06,5.1166694e-06,4.3387486e-06,3.7526656e-06,3.0440638e-06,2.5001123e-06,2.8488414e-06,4.905274e-06,4.636585e-06,5.440682e-06,4.7229855e-06,4.3695277e-06,4.6710916e-06,3.6771362e-06,1.7166437e-06,2.412239e-06,3.4333884e-06,5.5942955e-06,5.064797e-06,4.264708e-06,3.33429e-06,1.8869698e-06,2.2995275e-06,1.7673623e-06,2.146464e-06,2.1881697e-06,1.8675571e-06,2.4195733e-06,2.3730133e-06,3.4812438e-06,3.3626159e-06,2.4217566e-06,3.7711493e-06,3.046751e-06,1.8984096e-06,2.6797975e-06,3.4124155e-06,2.608305e-06,1.7962562e-06,1.3013859e-06,1.9628492e-06,1.9068495e-06,1.5260769e-06,2.1040191e-06,1.4985569e-06,1.5106582e-06,1.4559196e-06,1.8075832e-06,2.5531465e-06,2.297589e-06,2.0918555e-06,1.9492068e-06,1.6028998e-06,1.1193807e-06,1.05136e-06,1.129893e-06,2.4916621e-06,1.7062869e-06,7.324735e-07,7.841857e-07,1.4487732e-06,1.5736632e-06,1.1659746e-06,8.064817e-07,8.8349424e-07,4.8910863e-07,1.3200334e-07,8.37885e-08,2.9204518e-08,8.817994e-09,2.37551e-09,1.7419968e-10,1.45755e-11
118,9oh9Kik1.wav,kick,1,3.208569,17.327135,26.876078,18.25203,2.998559,0.2384442,0.2698229,0.12211987,0.0907051,0.07984514,0.036876507,0.017023545,0.023413714,0.011102999,0.012667725,0.009123678,0.0052258186,0.004169965,0.004504963,0.0028416428,0.0040257606,0.003714143,0.0013669078,0.0004467934,0.0013242498,0.00054300216,0.0005428203,0.0006931783,0.00012757,0.00011655969,8.8340596e-05,0.00011717427,6.521031e-05,0.000107069514,8.47928e-05,7.86149e-05,0.00011348774,3.354125e-05,6.826857e-05,7.243595e-05,5.4511314e-05,9.23584e-05,4.1059764e-05,6.0017162e-05,6.5379834e-05,1.18400785e-05,5.3387303e-05,4.1411306e-05,3.0100824e-05,2.7292412e-05,1.8037703e-05,1.7322853e-05,3.6167567e-05,3.160775e-05,1.1201878e-05,1.9852834e-05,5.9601643e-05,4.291864e-05,7.022489e-06,3.2247575e-05,1.3040311e-05,1.1380612e-05,2.5631103e-05,1.3359062e-05,2.561956e-05,2.1339796e-05,5.1692655e-06,9.166651e-06,1.1836172e-05,1.1358768e-05,1.2675596e-05,1.11688e-05,4.114973e-06,1.0705634e-05,9.50859e-06,4.6532336e-06,4.876976e-06,6.131535e-06,9.058501e-06,9.524553e-06,4.586948e-06,5.491691e-06,2.6302248e-06,9.069392e-06,1.0523893e-05,5.6969957e-06,2.4312176e-06,3.3731633e-06,3.8596877e-06,6.0853476e-06,2.6230714e-06,2.0988186e-06,8.445989e-06,9.827871e-06,8.608493e-06,1.8202567e-06,1.6784786e-06,4.269032e-06,6.2723802e-06,2.580651e-06,2.2668078e-06,2.5692786e-06,5.2581167e-06,4.448785e-06,3.1401469e-06,3.4794123e-06,1.5017603e-06,3.4185884e-06,3.2423543e-06,2.5095742e-06,3.7907798e-06,2.527076e-06,1.4780472e-06,3.658376e-06,4.22744e-06,3.0904093e-06,1.6054522e-06,2.3436332e-06,2.4526141e-06,1.5784663e-06,1.1284864e-06,6.12618e-07,2.7711005e-07,1.3765084e-07,5.2186795e-08,1.10625145e-08,1.9296786e-09,3.2081818e-10,7.604816e-12
119,9oh9Kik2.wav,kick,1,12.617183,65.62015,28.999605,10.104995,1.7822961,0.118417755,0.165936,0.08366501,0.051158857,0.068328336,0.06993463,0.034565095,0.029899754,0.018112294,0.016584503,0.018035416,0.008708237,0.003145541,0.002346726,0.0022244165,0.0013896743,0.0010309749,0.0012821691,0.00069305877,0.0005574506,0.00082861085,0.00048815267,0.00063273637,0.0004660726,0.00025690396,0.00033819178,0.0004451386,0.00033023048,0.00019033958,0.00044920822,0.0004329486,0.00023664917,0.00035702166,0.00012491687,0.0002191455,0.00046561373,0.0005051582,0.00048103379,0.00061348936,0.00040070066,9.8982266e-05,7.6891745e-05,0.000106723965,0.0004192187,0.00082534534,0.0004509654,0.0004127229,0.0013747718,0.0009996425,0.0001537569,0.0002876749,0.0008757081,0.0006242103,0.00041895226,0.00046023636,0.00016659328,4.959328e-05,8.572726e-05,0.00016416403,0.000567436,0.00073141535,0.00070369564,0.0004019553,0.0001823572,0.00016367358,7.49216e-05,0.00012249862,0.00016318787,0.00024435343,0.00020173856,7.334296e-05,6.9385474e-05,0.00010514208,6.345588e-05,3.7107482e-05,4.996962e-05,1.4192381e-05,1.2692025e-05,6.239277e-05,6.4910695e-05,2.8380491e-05,4.8000464e-05,5.0558374e-05,2.5179446e-05,1.8606174e-06,3.5067014e-06,6.837489e-06,1.8141945e-05,1.6082178e-05,3.1342968e-06,8.322839e-06,1.6072046e-05,1.1478066e-05,6.231923e-06,1.7036862e-05,5.7766542e-06,4.7592234e-06,1.2322893e-05,7.640967e-06,9.907914e-06,9.513328e-06,5.0566987e-06,3.6701229e-06,6.7036503e-06,3.7939235e-06,2.2888344e-06,1.4632454e-05,2.860906e-05,5.45219e-06,5.8204732e-06,3.973811e-06,4.2715064e-06,6.955696e-06,1.5862988e-05,1.5458778e-05,1.6512741e-06,1.130191e-06,5.013266e-07,2.9728622e-07,2.2411402e-07,6.858316e-08,1.2282124e-08,1.9415303e-09,2.0257804e-10
120,9oh9Kik3.wav,kick,1,5.038734,20.197264,8.449917,3.1586182,1.1341062,0.2075632,0.035031017,0.024088988,0.020115895,0.009534411,0.009741787,0.01097832,0.012145912,0.008687583,0.0049536177,0.006202398,0.0041147764,0.0028060144,0.0034585537,0.0037842456,0.0022742287,0.0018998518,0.0011301535,0.00065333635,0.00036864093,0.000270338,0.00026866412,0.00043709605,0.0005625171,0.00062432064,0.00053022907,0.0004059479,0.0002796909,0.00013985614,0.00011394205,8.2171784e-05,4.015257e-05,4.234719e-05,5.122285e-05,6.405066e-05,7.3194846e-05,8.7469685e-05,7.449584e-05,8.0356214e-05,5.9321534e-05,4.1072763e-05,3.7269416e-05,5.447255e-05,1.4336963e-05,2.2023447e-05,3.7657075e-05,5.415761e-05,4.4393008e-05,4.7531055e-05,6.333502e-05,5.538012e-05,2.8365688e-05,1.5856333e-05,1.9854033e-05,1.3819392e-05,2.3960034e-05,6.842755e-05,8.496174e-05,3.6924495e-05,2.9428998e-05,0.00010096308,0.00015641688,7.513646e-05,2.276831e-05,1.6332146e-05,7.723593e-05,9.439387e-05,4.9788483e-05,4.5202505e-05,4.1702937e-05,4.0628678e-05,8.197485e-06,8.085041e-06,7.825919e-06,9.638823e-06,3.1400647e-05,6.356281e-05,6.48594e-05,7.6079115e-05,3.914009e-05,2.8600061e-05,9.1035e-06,2.0517246e-05,8.164781e-06,4.9794367e-06,1.703328e-05,1.1139627e-05,2.4717281e-05,2.2483393e-05,7.2196985e-06,5.22939e-06,9.153514e-06,9.8982755e-06,6.0006146e-06,4.6695236e-06,4.394249e-06,5.0859367e-06,1.0422184e-06,4.723818e-07,4.7201756e-06,4.7082963e-06,6.4633077e-06,2.798071e-06,5.5214555e-06,2.838323e-06,5.0514764e-06,1.9750078e-06,2.5011477e-07,4.7394025e-07,3.996971e-07,8.63498e-07,1.8511328e-06,1.4945035e-06,4.503203e-07,3.5633335e-07,5.6896187e-07,4.216416e-07,2.5297052e-07,4.8486882e-08,1.8317346e-08,8.612738e-09,1.4249532e-09,6.142675e-11,2.2979548e-12
121,Afro.wav,kick,1,6.7506137,31.781706,9.338624,2.2424777,0.9531915,0.38605598,0.05707466,0.027375014,0.028299367,0.025364833,0.022401867,0.009768719,0.007835105,0.0059975507,0.002337036,0.0022590952,0.005407547,0.0043434207,0.0016090447,0.0009732717,0.0006411366,0.0004878652,0.00095434475,0.0012563606,0.000652038,0.00028729936,0.00015370909,0.00019604606,0.00023937522,0.00035474804,0.00029929163,0.00023672743,7.472369e-05,0.00018944517,0.00033966286,0.00031830167,0.00036181964,0.00022675771,6.804843e-05,4.1591393e-05,8.602028e-05,0.00037409627,0.00033518815,0.00039459975,0.00072919065,0.0002874162,8.119405e-05,0.000451506,0.00041404043,0.0002998919,0.00017845465,1.083315e-05,5.157248e-05,0.00013534537,0.0003578258,0.0004778791,0.0003300548,0.00014957513,7.50664e-05,2.8260118e-05,7.776567e-05,0.00012228984,0.00014066526,5.4301436e-05,5.3409305e-05,6.452421e-05,3.6312962e-05,3.1521417e-05,1.243745e-05,1.1771854e-05,4.229832e-05,3.2572025e-05,2.4797904e-05,2.9361756e-05,1.1451616e-05,1.0127934e-06,3.8020805e-06,9.257453e-06,1.0618621e-05,2.685446e-06,5.1070238e-06,8.677511e-06,5.9547347e-06,8.143163e-06,4.586496e-06,3.3547997e-06,7.016598e-06,6.1318756e-06,6.2847935e-06,3.7783911e-06,2.6898792e-06,4.0667055e-06,2.6751356e-06,3.9104298e-06,1.1467796e-05,2.4019998e-06,2.055226e-06,8.696585e-07,2.831811e-06,9.386813e-06,1.1221661e-05,1.9218476e-06,2.4438484e-06,1.923986e-06,5.845574e-06,6.315159e-06,5.766892e-06,5.4070897e-06,1.652069e-06,8.128745e-07,2.6839932e-06,1.006293e-06,1.4475453e-06,1.4291261e-06,1.4050443e-06,7.921284e-07,1.230792e-06,3.4176358e-06,3.932999e-06,2.4959297e-06,1.0705853e-06,2.6833456e-07,1.875275e-07,1.1666612e-07,3.4093546e-08,7.974217e-09,8.35265e-10,1.09519e-10,7.010107e-12
